epoch,mean_loss,mIOU,acc_global,lr
0,4.821729164857131,2.1602945402264595,0.2464611977338791,0.0001
1,4.117274719935197,3.959016501903534,0.6594389081001282,9.525044508886255e-05
2,3.531659048337203,3.848980739712715,0.7139230370521545,9.047441598024851e-05
3,3.317659020423889,3.7693344056606293,0.719573438167572,8.567019265304034e-05
4,3.1723593381734996,3.67874838411808,0.7259938716888428,8.083582821352e-05
5,3.0389935053311863,3.6077450960874557,0.7275441288948059,7.596910172667857e-05
